company_name,overall_rating,total_reviews,review_title,review_text,review_rating,review_date,reviewer_name
Shake Shack,3.5,41,N/A,"I was pleasantly surprised by the stadium food. The shake shack here had multiple lines and I would say they moved pretty fast. The staff was friendly and fast, which I wasn't expecting since the stadium was packed. I got the fries and a chicken burger. I did think $9 for a small side of fries was ridiculous, but needless to say, they were not greasy at all and perfectly crispy so I was happy. My change chicken burger was decent. The flavor was good as was the aiole on it, but I found myself having to take pieces of the breading of the chicken out of my mouth because there were pieces that were too hard that I couldn't chew. Nonetheless, pretty good for stadium good.",4,"Jun 5, 2025",N/A
Shake Shack,3.5,41,N/A,"I can't believe I am writing this, but I have come to appreciate the consistency of this Shake Shack. It does what it does and it don't what it don't.  Ball park prices aside, consistency has it's merits.",4,"Mar 2, 2025",N/A
Shake Shack,3.5,41,N/A,"My recent visit to Shake Shack was filled with both delightful surprises and ordinary experiences. The cornerstone of any burger joint, the burger itself, was undeniably fantastic. It truly lived up to Shake Shack's reputation. The beef patty was cooked to perfection: juicy, flavorful, and with just the right amount of char. It was complemented well by the fresh lettuce, tomato, and a bun that held its own without stealing the show. As for the fries, they were fair but lacked that unique ""wow"" factor. They were crisp and decently seasoned, yet they didn't quite match the excellence of the burger. If they upped their fries game to match their burgers, Shake Shack could truly become an unbeatable combination. Overall, I'd recommend Shake Shack for their burgers anytime. It's a four-star experience that could easily become five with just a little more attention to the side dishes. Can't wait to return and see what other burger magic they have in store! Service was great! Really nice workers",4,"Jul 9, 2023",N/A
Shake Shack,3.5,41,N/A,"I like shake shack, we recently got one in Oregon! We ate at the one at Citi Field and it was good and service great. Loved the area it was in too, we did a pregame tour and had a good amount of time to kill before the game so we were able to come here and eat and then go shop at the team store. Shake shack was great and I learned that the original started in Central Park as a food cart and now they are clear in Oregon and delicious! I love the burgers and fries.",4,"Aug 11, 2023",N/A
Shake Shack,3.5,41,N/A,extremely disappointed by the expensive burgers I got yesterday At  Citifield.  I was embarrassed I bought my granddaughter there for burgers.  i neglected to look at them and went back to our seats.  The burgers were burnt and my granddaughter did not eat hers. I broke off the outside of the burnt burger and ate it because it was expensive and it was far from our seats to go back.  So disappointed in the condition of the burgers they SHOULD NOT HAVE BEEN SERVED to anyone that burnt.  check out your food before you leave here.,1,"Aug 31, 2025",N/A
Shake Shack,3.5,41,N/A,"Ordered a milkshake at shake shack, cashier proceeded to get pissed at me and served me a shake that was not spun at all and was full of ice chunks and the ice cream was stuck to the bottom. Total rip off especially after paying the stadium up charge.",1,"Jun 1, 2025",N/A
Shake Shack,3.5,41,N/A,"Not too crazy, it was actually pretty quick to come in and order a shake, beer, rosé wine and of course their burgers. They even have a breakfast menu here that looks appealing with coffees.  There's some seating and everything looks bright, new and clean.",4,"May 17, 2022",N/A
Shake Shack,3.5,41,N/A,"One of the best food options in Citi Field. If you're jonesing for an amazing burger, stay far away from the regular ball park burgers and get Shake Shack. The quality is vastly different. Same goes for the fries.",5,"Jun 1, 2022",N/A
Shake Shack,3.5,41,N/A,"The line is always so extremely long that I miss multiple innings because of it, but I decided to take a chance during a recent Mets game. Only missed 2 innings at the beginning of the game, but it was definitely worth it. There's something about eating Shake Shack at the best baseball stadium (long-suffering Mets fan here) and enjoying a beautiful night of baseball (despite another Mets loss). Overall, this Shake Shack didn't disappoint -- just be prepared to wait on line for a long time. As long as you have good company and pay attention to the game on the TV while waiting, you should be good to go!",4,"Sep 4, 2019",N/A
Shake Shack,3.5,41,N/A,"While the burger and fries are what you expect from Shake Shack(decent fast food), this Citi Field location was overpriced with less than stellar customer service. In addition to our food we had ordered two sodas and and Smartwater for later. When we got the Smartwater, they had taken the cap off of the drink as per ""policy"". So now we had to carry it back to our seets, spilling half on the way. Later, we discovered that other food outlets were selling water with the caps on. This was annoying. Also, the guy who rang us up had his mask pulled down over his chin and he spit when he talked. Gross. Luckily, he wasn't assembling our order. In summary, go to one of the other food outlets if you're at Citi Field. You can always hit up Shake Shack at another location.",2,"Aug 22, 2021",N/A
Shake Shack,3.5,41,N/A,"Hi Shane, Thank you for your feedback. It's disappointing to read that your experience at the Shack wasn't up to our standards. It sounds like we dropped the ball at several points during your visit. We can do better than what you experienced, so we'd love to invite you back to the Shack. Could you message me with your email so that we can grab your details? Thank you again, Jake",2,"Aug 22, 2021",N/A
Shake Shack,3.5,41,N/A,"Shake shack in name only....watered down lemonade, crappy burger ,no pickles, no chicken tenders, and folks have an attitude......shame, was here before pandemic and recollect it being good....do yourself a favor, just get a hot dog....Go Mets.",1,"Sep 4, 2022",N/A
Shake Shack,3.5,41,N/A,"I FORGOT HOW GOOD SHAKE SHACK'S SALTY FRIES ARE!! i'm so glad i had them to keep me company through this met's game!! not to mention I also tried their BLACK & WHITE SHAKE.. mMMmm not too thick or sweet!! the fries & shakes trump California's In n Out, but In n Out's still got the upper hand on standard burgers unfortunately they don't offer the ""shack stack"" at this location so i skipped on the burgers! NOTE: baseball stadium food is usually way over priced BUT i felt like shake shack kept their prices within an reasonable range! the line can be ridiculous, but if you go on an off day like i did.. NO WAIT",4,"Nov 3, 2011",N/A
Shake Shack,3.5,41,N/A,"Always good food! I normally always end up here if I am at a Mets game! The food is good and the line usually moves quick. The burgers are juicy and cooked well. The shroom burger is also really good! I ordered it by accident once but I ended up really enjoying it! The fries are tasty. Great food for a baseball game! My favorites: Single ShackBurger with cheese, 'Shroom Burger and Fries",4,"Jul 3, 2018",N/A
Shake Shack,3.5,41,N/A,"OMG...  Please don't tell mew that you have never had a Shake Shack burger...   Please!  This incredibly tasty piece of meat with cheese on their signature bun is nothing less than awesome. It's all about the taste, and a Shake Shack burger comes with plenty of it.  Even they're ""shroom' burger was a tasty fried breaded mushroom with cheese on the same signature bun, or as their menu says: Crisp-fried portobello mushroom filled with melted muenster and cheddar cheeses, topped with lettuce, tomato, ShackSauce™.""  It was awesome. Don't let the crazy long line at Citi Field deter you.  Every time I have been on it I have moved quickly through the maze to the counter.  The team members are always smiling and friendly and I can not imagine the pressure that they go through. I one mouth a burger at the 8th inning simply because there were only three people on line and did not want to pass on the opportunity.  We tried something new this time...  ""The Concrete.""  This vanilla custard in a cup is made with chocolate sprinkles and a cone all blended together, a new level of good!",4,"Aug 31, 2016",N/A
Shake Shack,3.5,41,N/A,"Food: As usual, the best burger in NYC with the longest line ever. I would suggest if you are willing to wait on this line order more then you want so you have no regrets when the burger is all gone in your tummy lol. I recommend to go for the shake burger double and one of their flat top hot dogs. This will get your through the game with no regrets. Brew: There's not much of a selection here since it's a ball park but they do have something very special to pick over your water down lite garbage beer, Goose Island IPA. It's $10.50 for a 16 oz can but its delicious, cold, and the best beer pick to enjoy your time there.",3,"Jul 17, 2015",N/A
Shake Shack,3.5,41,N/A,"My first Mets game and being hungover as all get out of town, I decided to opt for having Shake Shack. Something I don't normally splurge on. Others went for fish and chips. Yeah. . . . if I'm forking over $10-15 on stadium food, you may as well go big or go home. By the sixth inning the line wasn't too horrible. It moved pretty fast. The prices are a bit skewed from the normal locations in the city. Normally a single burger is like $5-6, here it was about $7.50. Normally a double is roughly $8, here it was about $10.50. After deliberating some time I finally decided since I never had it, I wanted to try the shroom burger, but I also didn't want to be healthy and opted for the Shack Stack: A shroom burger on top of a regular burger. Was it worth it? Yes, hell yes. The shroom burger may bizarrely actually taste better to me than the regular. The regular I feel like you can slide american cheese on it from anywhere and have it taste like any generic fast food cheeseburger. This heaping breaded sucker was oozing with both muenster and cheddar cheese and quite flavorful. The special shack sauce (some ketchup mayo hybrid innovation of shear delight) sealed the deal and that extra kick of bovine on the end - perfection. This was actually worth $10.50. The concrete thing . . . . I've never had one and I have heard so many raving comments and reviews on their frozen custard. . . . so boring and disappointing. A waste of precious calories. The Mets stadium has a special called 'The Strike Cone': Vanilla frozen custard, blended with chocolate truffle cookie dough, shattered sugar cone, and chocolate sprinkles. I'm betting that Shake Shack unfortunately ran out of nearly all of their ingredients though because the only thing in this was chocolate sprinkles. A huge disappointment leading to children everywhere sobbing into their frozen custards over the lack-thereof of cookie dough and anything truffle. My first time was tarnished, but it doesn't mean I won't ever go to a Shake Shack again. I will just be more apprehensive on my order.",3,"Jul 6, 2016",N/A
Shake Shack,3.5,41,N/A,"I missed two innings of the Mets vs. Twins game on June 25th as I stood in line for my S-squared fix. Ladies and gentlemen, it was well worth it. I haven't had Shake Shack since last summer at their Madison Park location, so I was due for a single shack burger and its accompanying sauce of excellence. Oh yes, and a side of frozen custard to boot. The line coils around like a slithery snake, but it moves at a tolerable pace so you don't get too impatient and/or anxious. The mega-screen of the live game provides reasonable justification to wait in line as your seat gets cold. My burger was warm and juicy, and nicely charred and that shack sauce should definitely be bottled and sold. The frozen custard is devilishly good as well, reminiscent of Mister Softee ice cream, albeit a bit thicker in texture. To be honest, I may have been more stoked over Shake Shack than seeing my beloved Mets play in their new (gorgeous and fan-friendly) stadium. That being said, Let's Go Mets! We beat the Twins 5-2 that night. Holler!!",4,"Jun 30, 2010",N/A
Shake Shack,3.5,41,N/A,"No... Just... No. What are you people thinking?  Just because you may like one Shake Shack burger does not mean you must love them all!  A grease pocket with overcooked flavorless beef. If the original Shake is as bad as this, I am not surprised to see it tumble down the list of 'top burgers' in the city.  Small, no ability to vary, no pickles even! Thank heavens I had just had a very good burger at Bonfire Grill in Forest Hills a day or so before, or I would be even sadder at this culinary fiasco. And having just eaten at The Modern last week -  I think Mr Meyer really needs to REthink his investment or attention to Shake Shack.  Burger fans deserve better, Danny boy!",1,"May 8, 2009",N/A
Shake Shack,3.5,41,N/A,"I truly dont get the Shake Shack obsession, I think it just shows how the media can sway peoples opinions because I honestly think Shake Shack is awful. Not just this one but all of them. Burger is greasy,sauce is cloying and roll is nothing special. The burgers are so bad they nearly killed Met first basemen  Lucas Duda and Phillies manager Ryne Sandberg. What causes my insane hatred for this particular outlet is that people buy tickets for a baseball game and then spend 2-3 inning waiting on a line for an over hyped burger when they can get a burger at Pat lafriedas or Keiths Grill. Better yet get some BBQ from Blue Smoke (I dont have a Danny Meyer hate just a Shake Shack hate) if you just want to eat Shake Shack go to one of the many other ones! Ok my rant is over.",1,"May 15, 2014",N/A
Shake Shack,3.5,41,N/A,What used to be good fast food is now crappy fast food. The burgers and hot dogs are small and the fries are really bland. And the line is really long; not worth the wait.,1,"Aug 11, 2022",N/A
Shake Shack,3.5,41,N/A,You can't go wrong! I guess since the shacks are limited in locations this one BOOMs. People that get to the games 2 hours early get the cream of the crop. Everyone else can stand in line for two hours for a try. The burgers are tasty and made well done no matter what. Everything is a la carte so you have to order sides. The milk shakes are thick and delicious. Deff a good try if you get there early!,5,"May 29, 2016",N/A
Shake Shack,3.5,41,N/A,"Standing on the ""Green Roof"" of CitiField, after a long and somewhat boring CLE course, I looked down at the Shake Shack line and thought to myself, ""look at all those assholes standing there for burgers.""  An hour later, I added myself to that list; waiting in line from the bottom of the first until the end of the third inning...the whole time, sweating like a whore in church! The Shake Shack burgers and fries are just as good as they are at Madison Square Park, the only difference is I paid a $50 buck surcharge for this one.  I'm a Yankee fan anyway, but I suppose if I went to another Mets game, I'd probably wait on that long ass line again.",4,"Aug 19, 2009",N/A
Shake Shack,3.5,41,N/A,"This location is inside of Citi Field, and I love the decor of it.  The line gets really LOONNNNGGGGG though, but it is well worth the wait.  Just know what you're going to order when you get up there and everything will be OK.  Also, not sure if it's just me but the prices seem higher here.  Moving on ... I haven't gotten anything from Shake Shack that I didn't love, which leads me to believe that you just can't go wrong here.  I love their Shake Stack, cheese fries, with a strawberry shake ... but since I'm not always that hungry I'll switch around my order a bit.  But I will always get an extra side or two of their shake sauce ... Yumm!! If Shake Shack is ever an option ... then that will always be my first choice -- just in case you haven't noticed that by now ;).",4,"Dec 11, 2010",N/A
Shake Shack,3.5,41,N/A,"Citi Field Shake Shack is just as good as any other Shake Shack in New York City. I got a single shack, French fries, and vanilla shake. The burger was cooked perfectly just the way I like it. The cheese was just oozing when you bite into it. I was in heaven. Best burger in the world. My French fries just perfect. Shake shack fries are always cooked to perfection. It wasn't soggy at all. Yummy!!! My vanilla shake was amazing. Right off the blender. Score!!! I would suggest getting shake shack before the game when the lines are not crazy. During the game the lines will get insanely crazy. You may be online for quite a while, so you have been warned. The person who took my order, Brian C. Was really quick with orders and really friendly. Its located behind center field on the field level. Its the only Shake Shack stand in the stadium. Citi Field Shake Shack is one the best foods to eat in citi field.",5,"Aug 3, 2013",N/A
Shake Shack,3.5,41,N/A,"The Mets game is the price you pay to gain admission to the glory that is Shake Shack. It's technically the Shake Shack in the city with the most seating. You have more than half a stadium of seats to choose from (since no one cares where you sit anymore). I suggest buying more than what you think you can eat to last you the whole depressing game. *Also, please note that there's an evil exhaust vent that blows the smell of onions and meaty goodness all over the stadium throughout the game. So if you're all out of Shack by then, you'll want to murder someone because you were dumb enough to buy only one burger, and have to either brave the Shack line again, or sit through the remainder of the game being assaulted by the smell of heavenly grease. (in a good way)",5,"Nov 8, 2012",N/A
Shake Shack,3.5,41,N/A,First time in Citifield yesterday and I had a chance to get some Shake Shack.  What more can you ask for in a Mets game?  Well it would have been nice if they won.  But I also went on free t-shirt day so I guess that balances it out.  :p FYI the fry stand across from Shake Shack has pretty good fries with some interesting sauces.  I said interesting I didn't say amazing.,5,"Sep 9, 2011",N/A
Shake Shack,3.5,41,N/A,"This is a review for the food.   Since I had $30 in Citi Field credit to use, I decided to blow ALL of it or at least most of it at the Shake Shack.  I was at Citi Field the previous night for a game and the line during the game was too long.  So my strategy was to wait and use all my credit and get to the park early to avoid the line.  I ended up getting the double Shackburger, the High Heat Cheese Dog, and the Meet the Pretz concrete shake.  Total: over 2200 calories in one meal and $25 of my credits. The burger was just okay.  It was cooked well and the meat was juicy but it just tasted so...unhealthy.  You might be saying...duh...you're eating a burger.  Perhaps it's my In N Out burger biased but I think whatever oil they used to cook the burgers with was way greasier than I preferred.  The hot dog was pretty decent.  It came with a cheese sauce and moderately spicy cherry peppers on top.  I ate that roughly midway through the game as the burger really did a number on me.  Lastly, I slowly sipped the chocolate covered pretzel shake with black and white custard inside.  This whole meal was challenging that I was going between diabetic coma from the concrete versus almost heart attack inducing greasy meal from the burger and hot dog.  BUT, I made it through and I can now honestly say that I truly had a taste of the Shake Shack during my stay in NY. I think the concrete and the hot dog that I got was only available at the Citi Field Shake Shack which is awesome.  I definitely want to try something else at another more standardized Shake Shack location.",3,"Oct 4, 2013",N/A
Shake Shack,3.5,41,N/A,Hey! It's just like an actual Shake Shack but with longer lines and a staff that isn't as well trained! I waited half an inning for my burger while I just stood at the line looking like I was the counter's high school buddy who wanted to chat. I don't know why it took so long for my single to cook up but it did and got no apology or explanation.,1,"May 13, 2015",N/A
Shake Shack,3.5,41,N/A,"HOLY SHNIKIES!!! I think I died and went to heaven. Visiting Shake Shack was on the list of things to do while in NY, and I'm sure glad I did. I am an In-N-Out lover but this place sure does give it a run for it's money. Ordered two double cheeseburgers, order of fries with cheese sauce to share, and a small soda. Everything was delicious. The burgers are simple; topped with lettuce, tomato and shake sauce. Yum. Too bad there isn't one closer to me. Watched a little of the game and went back to try the frozen custard in a cup with strawberries. It was great. Only downside, everything is pretty expensive and they don't offer any type of combo meals.",5,"May 19, 2014",N/A
Shake Shack,3.5,41,N/A,"Tried Shake Shack for the first time after all the hype, and their burger was perfect. Man if the line wasn't as long I would have gone back for seconds or thirds. Missed a lot of the Mets game because of waiting on line for 45 minutes, but it was damn well worth it!",5,"Sep 5, 2009",N/A
Shake Shack,3.5,41,N/A,"Pros: Compared to everything else at Citi Field, Shake Shack is the same price, if not cheaper. beer served at SS counter Cons: Price may be the same, but lines are longer burger doesn't taste like a SS burger, but decent burger: $6.25 hot Dog: $5.75 large beer: $7.50 cheese Fries: $6",3,"Aug 3, 2011",N/A
Shake Shack,3.5,41,N/A,"Worth the wait? Yes. Worth the price? No. Would we go again? Probably, because the food and shakes are really good. Probably the best food stand at the stadium.",3,"Jul 16, 2012",N/A
Shake Shack,3.5,41,N/A,"Truly one of the best locations you can place a cult-like following chain fast food restaurant. Shake Shack serves one of the best burgers you will ever taste from a fast food joint! On just about all occasions before and during the game, the line is usually redunkalous and can range from anywhere from 30-45 minutes! With all that said, the burgers are well worth it! The recommended burger of choice is undoubtedly the Shack Stack! It's a cheeseburger and shroom burger topped with lettuce, tomato and Shacksauce. Did I mention it's huge!? Although not the equivalent to the Animal Style burgers at In N Out, it more than holds its own for the east coast. The crinkle fries are decent, however not the best I've ever tasted. I do recommend getting the cheese fries though if you are going to get the fries. My beverage of choice is usually the Strawberry shake which alot of people rave about. I actually don't think it's that great of a shake for $5. I think that McD's shakes are actually better! Yes I said it! Also, I've gone to other restaurants and burger restaurants which serve much better shakes. In closing, it's worth the money, but maybe not worth the wait at times due to all the options at Citi Field. There's plenty of other Shake Shacks in NYC that you can go to another time, but if you feel the need for your Shake Shack fix then you gotta go get it hereI guess :)",4,"Jul 23, 2012",N/A
Shake Shack,3.5,41,N/A,"I'm not ashamed to admit that I was looking forward to Shake Shack more than the Mets vs. Padres game.  This has to be the most popular vendor at the game, nestled towards the back of the stadium (behind the scoreboard), with two separate long lines to order your burger, fries, hot dog, or shake. We opted for the single burger, which was on the smaller side but quite flavorful.  The fries more than enough to share. There's not much more to say other than what's already been said -- the meat is incredibly fresh; the fries were nothing special. Of the top burger places in the nation, this is how I'd rank them: 1. In-N-Out Burger 2. Shake Shack 3. Five Guys If you're heading to the beautiful Citi Field, definitely grab a bite at Shake Shack.  It's pricey, but what isn't in a ballpark?",4,"Jun 11, 2010",N/A
Shake Shack,3.5,41,N/A,If you can stand waiting in line for almost 3 innings of the game you will be rewarded with some of the best food around. The burger is perfectly cooked and juicy the way ti should be. The cheese fries are absolute perfection. A single shack burger with cheese fries and a aquafina water will set you back $17 but it's well worth it,5,"Sep 18, 2010",N/A
Shake Shack,3.5,41,N/A,"Worst Nightmare: went there during the game on 7/7/22 against the Marlins. Stood on line for literally a half an hour just to place an order. The cashiers were slow and had their backs turned to chat with other staff members. After placing our orders, we waited again for over a half an hour just to get our food and it was wrong. We asked for 2 hamburgers with no cheese and not sauce, the first time they made it with no cheese but heavy on the sauce, then they made it again with no sauce but had cheese on it. How incompetent can they be? We missed 3 innings of the game thanks so such ignorance and incompetence. The entire staff needs to be fired immediately!",1,"Jul 9, 2022",N/A
Shake Shack,3.5,41,N/A,"A delightful treat  upon the pallet, but seriously if you haven't tried shake whack you're just wasting your time. Add bacons, double the patties and skip the tomato.",5,"Apr 22, 2017",N/A
Shake Shack,3.5,41,N/A,"Went to the one in Manhattan about three years ago, and I wanted to try it again. Wanted a good burger, and was told that Shake Shack was the way to go. I walked out to left field, and this is the most popular concession stand at Citi Field. I must have waited a good 10 minutes in line, but the line was moving. Once you got up there, I had the Shake Stack and Cheese Fries and it was really good, the burger and the portobello mushroom together with the sauce was great. Also ordered cheese fries and they were really good.",4,"Jun 7, 2019",N/A
Shake Shack,3.5,41,N/A,"Hamburgers. The cornerstone to any nutritious breakfast. And it was my breakfast when we saw the SF Giants play the Brooklyn Cyclones....err, I mean the NY Mets last Sunday. Lining up, for a second I thought I was at Madison Square Park because the line was about 40 people deep. But then I looked around, saw all the signs for Budweiser, EA Sports, Blue Smoke and no NY Mets pictures whatsoever, and I knew I was at CitiField. The good thing is that the line moves pretty fast, so we were on line for about 15 minutes. Of course I had to get a Double Shack burger and fries. But because of a minor physical defect, I couldn't get a black & white shake and had to settle for a Mountain Dew, which  hit the spot anyway. The burger was just as good as the burger at Madison Square Park, even if it was already made. That's the thing I like about this Shake Shack: you will get your food within a minute or two of ordering. Unlike Madison Square Park, where you have to wait almost as long as you did before you ordered. Only bad thing: the Mets won on a walk-off single in the bottom of the ninth.",4,"Aug 20, 2009",N/A
Shake Shack,3.5,41,N/A,One of the great staples of citi field.  Line could get long.. but that doesn't matter because no one goes to Mets games anymore lol,5,"Sep 24, 2017",N/A
Shake Shack,3.5,41,N/A,"If you're inside CitiField, definitely head over to the Shake Shack for some burgers and fries. I was willing to wait, in the rain, for fifteen minutes, for: 4 single shack burgers 1 Shackago dog 2 large Pepsi's 1 black and white frozen custard 2 fries No, I'm not that much of a pig. This was for me and my family. How long did it take to get all of them? Five minutes. I'm in awe. As always, their shackburgers were great, and their French fries are excellent. I usually like to slather on ketchup or hot sauce with my fries, but these actually tasted better without them. The Shackago dog was forgettable. Sadly, I have to drop one star because my beloved 'shroom burger is alas, not present (understandably so, but still!). All in all, a great place to get food. The line is not as epically slow as the one in Madison Sq. Park, they're faster (even if pre-made, but beggars can't be choosers), and you get to watch a Mets game. Plus, the prices are actually not exorbitant, which is... a plus.",4,"Aug 1, 2009",N/A
